case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-000070	verify-pages	layout-anomaly	1	0	0	SHADOW_A_ONLY	samples/보건복지부/회의록/case-00002-70-2020.hwp	hwp	회의록	보건복지부	2020	18	20	rhwp verify --expect-pages --json	rhwp layout-anomaly --json	failCount	hasSignal	0	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:layout-anomaly	1	1
v-shadow-000071	verify-pages	layout-anomaly	0	1	0	SHADOW_B_ONLY	samples/국토교통부/예산서/case-00002-71-2021.hwpx	hwpx	예산서	국토교통부	2021	22	19	rhwp verify --expect-pages --json	rhwp layout-anomaly --json	failCount	hasSignal	1	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:layout-anomaly	1	1
v-shadow-000072	verify-pages	layout-anomaly	0	0	0	JOINT_BOTH_FAIL	samples/고용노동부/결산서/case-00002-72-2022.hwp	hwp	결산서	고용노동부	2022	21	24	rhwp verify --expect-pages --json	rhwp layout-anomaly --json	failCount	hasSignal	1	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:layout-anomaly	1	1
v-shadow-000073	verify-pages	render-diff	1	1	1	JOINT_PASS	samples/외교부/계약서/case-00002-73-2023.hwpx	hwpx	계약서	외교부	2023	21	21	rhwp verify --expect-pages --json	rhwp render-diff --json	failCount	pageCountMismatch	0	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:render-diff	1	1
v-shadow-000074	verify-pages	render-diff	1	0	0	SHADOW_A_ONLY	samples/기획재정부/용역보고서/case-00002-74-2024.hwp	hwp	용역보고서	기획재정부	2024	22	28	rhwp verify --expect-pages --json	rhwp render-diff --json	failCount	pageCountMismatch	0	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:render-diff	1	1
v-shadow-000075	verify-pages	render-diff	0	1	0	SHADOW_B_ONLY	samples/공정거래위원회/학술논문/case-00002-75-2025.hwpx	hwpx	학술논문	공정거래위원회	2025	24	23	rhwp verify --expect-pages --json	rhwp render-diff --json	failCount	pageCountMismatch	1	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:render-diff	1	1
v-shadow-000076	verify-pages	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/금융위원회/입법예고/case-00002-76-2026.hwp	hwp	입법예고	금융위원회	2026	26	27	rhwp verify --expect-pages --json	rhwp render-diff --json	failCount	pageCountMismatch	1	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:render-diff	1	1
v-shadow-000077	verify-pages	dump-pages	1	1	1	JOINT_PASS	samples/방송통신위원회/보도자료/case-00002-77-2016.hwpx	hwpx	보도자료	방송통신위원회	2016	25	25	rhwp verify --expect-pages --json	rhwp dump-pages --json	failCount	pageCount	0	25	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:dump-pages	1	1
v-shadow-000078	verify-pages	dump-pages	1	0	0	SHADOW_A_ONLY	samples/개인정보보호위원회/내부결재/case-00002-78-2017.hwp	hwp	내부결재	개인정보보호위원회	2017	26	31	rhwp verify --expect-pages --json	rhwp dump-pages --json	failCount	pageCount	0	31+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:dump-pages	1	1
v-shadow-000079	verify-pages	dump-pages	0	1	0	SHADOW_B_ONLY	samples/국민권익위원회/수신문서/case-00002-79-2018.hwpx	hwpx	수신문서	국민권익위원회	2018	29	27	rhwp verify --expect-pages --json	rhwp dump-pages --json	failCount	pageCount	1	27	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:dump-pages	1	1
v-shadow-000080	verify-pages	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/국가인권위원회/발신문서/case-00002-80-2019.hwp	hwp	발신문서	국가인권위원회	2019	31	30	rhwp verify --expect-pages --json	rhwp dump-pages --json	failCount	pageCount	1	30+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:dump-pages	1	1
v-shadow-000081	verify-pages	info	1	1	1	JOINT_PASS	samples/통계청/회의안건/case-00002-81-2020.hwpx	hwpx	회의안건	통계청	2020	29	29	rhwp verify --expect-pages --json	rhwp info --json	failCount	pageCount	0	29	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:info	1	1
v-shadow-000082	verify-pages	info	1	0	0	SHADOW_A_ONLY	samples/기상청/심사평가/case-00002-82-2021.hwp	hwp	심사평가	기상청	2021	30	34	rhwp verify --expect-pages --json	rhwp info --json	failCount	pageCount	0	34+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:info	1	1
v-shadow-000083	verify-pages	info	0	1	0	SHADOW_B_ONLY	samples/관세청/현장점검/case-00002-83-2022.hwpx	hwpx	현장점검	관세청	2022	34	31	rhwp verify --expect-pages --json	rhwp info --json	failCount	pageCount	1	31	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:info	1	1
v-shadow-000084	verify-pages	info	0	0	0	JOINT_BOTH_FAIL	samples/검찰청/안전관리/case-00002-84-2023.hwp	hwp	안전관리	검찰청	2023	33	38	rhwp verify --expect-pages --json	rhwp info --json	failCount	pageCount	1	38+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:info	1	1
v-shadow-000085	verify-pages	inspect-hidden	1	1	1	JOINT_PASS	samples/경찰청/개인정보/case-00002-85-2024.hwpx	hwpx	개인정보	경찰청	2024	33	33	rhwp verify --expect-pages --json	rhwp inspect hidden-text --json	failCount	clean	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:inspect hidden-text	1	1
v-shadow-000086	verify-pages	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/소방청/정보공개/case-00002-86-2025.hwp	hwp	정보공개	소방청	2025	34	37	rhwp verify --expect-pages --json	rhwp inspect hidden-text --json	failCount	clean	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:inspect hidden-text	1	1
v-shadow-000087	verify-pages	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/해양경찰청/민원회신/case-00002-87-2026.hwpx	hwpx	민원회신	해양경찰청	2026	36	35	rhwp verify --expect-pages --json	rhwp inspect hidden-text --json	failCount	clean	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:inspect hidden-text	1	1
v-shadow-000088	verify-pages	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/병무청/훈령별표/case-00002-88-2016.hwp	hwp	훈령별표	병무청	2016	38	41	rhwp verify --expect-pages --json	rhwp inspect hidden-text --json	failCount	clean	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:inspect hidden-text	1	1
v-shadow-000089	verify-pages	inspect-injection	1	1	1	JOINT_PASS	samples/산림청/질의회신/case-00002-89-2017.hwpx	hwpx	질의회신	산림청	2017	37	37	rhwp verify --expect-pages --json	rhwp inspect injection --json	failCount	clean	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:inspect injection	1	1
v-shadow-000090	verify-pages	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/농촌진흥청/업무계획/case-00002-90-2018.hwp	hwp	업무계획	농촌진흥청	2018	38	40	rhwp verify --expect-pages --json	rhwp inspect injection --json	failCount	clean	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:inspect injection	1	1
v-shadow-000091	verify-pages	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/중소벤처기업부/점검표/case-00002-91-2019.hwpx	hwpx	점검표	중소벤처기업부	2019	41	39	rhwp verify --expect-pages --json	rhwp inspect injection --json	failCount	clean	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:inspect injection	1	1
v-shadow-000092	verify-pages	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/과학기술정보통신부/서식/case-00002-92-2020.hwp	hwp	서식	과학기술정보통신부	2020	43	44	rhwp verify --expect-pages --json	rhwp inspect injection --json	failCount	clean	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:inspect injection	1	1
v-shadow-000093	verify-pages	inspect-unicode	1	1	1	JOINT_PASS	samples/문화체육관광부/예규/case-00002-93-2021.hwpx	hwpx	예규	문화체육관광부	2021	41	41	rhwp verify --expect-pages --json	rhwp inspect unicode --json	failCount	clean	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:inspect unicode	1	1
v-shadow-000094	verify-pages	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/환경부/지침/case-00002-94-2022.hwp	hwp	지침	환경부	2022	42	48	rhwp verify --expect-pages --json	rhwp inspect unicode --json	failCount	clean	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:inspect unicode	1	1
v-shadow-000095	verify-pages	inspect-unicode	0	1	0	SHADOW_B_ONLY	samples/해양수산부/공고/case-00002-95-2023.hwpx	hwpx	공고	해양수산부	2023	46	43	rhwp verify --expect-pages --json	rhwp inspect unicode --json	failCount	clean	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:inspect unicode	1	1
v-shadow-000096	verify-pages	inspect-unicode	0	0	0	JOINT_BOTH_FAIL	samples/법제처/기안문/case-00003-96-2024.hwp	hwp	기안문	법제처	2024	45	47	rhwp verify --expect-pages --json	rhwp inspect unicode --json	failCount	clean	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:inspect unicode	1	1
v-shadow-000097	verify-pages	inspect-watermark	1	1	1	JOINT_PASS	samples/행정안전부/편람/case-00003-00-2025.hwpx	hwpx	편람	행정안전부	2025	45	45	rhwp verify --expect-pages --json	rhwp inspect watermark --json	failCount	clean	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:inspect watermark	1	1
v-shadow-000098	verify-pages	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/국세청/시험지/case-00003-01-2026.hwp	hwp	시험지	국세청	2026	46	51	rhwp verify --expect-pages --json	rhwp inspect watermark --json	failCount	clean	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:inspect watermark	1	1
v-shadow-000099	verify-pages	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/대법원/훈령/case-00003-02-2016.hwpx	hwpx	훈령	대법원	2016	48	47	rhwp verify --expect-pages --json	rhwp inspect watermark --json	failCount	clean	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:inspect watermark	1	1
v-shadow-000100	verify-pages	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/특허청/고시/case-00003-03-2017.hwp	hwp	고시	특허청	2017	50	50	rhwp verify --expect-pages --json	rhwp inspect watermark --json	failCount	clean	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:inspect watermark	1	1
v-shadow-000101	verify-pages	replay	1	1	1	JOINT_PASS	samples/교육부/공고문/case-00003-04-2018.hwpx	hwpx	공고문	교육부	2018	49	49	rhwp verify --expect-pages --json	rhwp replay --json	failCount	reproduced	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:replay	1	1
v-shadow-000102	verify-pages	replay	1	0	0	SHADOW_A_ONLY	samples/보건복지부/회의록/case-00003-05-2019.hwp	hwp	회의록	보건복지부	2019	50	54	rhwp verify --expect-pages --json	rhwp replay --json	failCount	reproduced	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:replay	1	1
v-shadow-000103	verify-pages	replay	0	1	0	SHADOW_B_ONLY	samples/국토교통부/예산서/case-00003-06-2020.hwpx	hwpx	예산서	국토교통부	2020	53	51	rhwp verify --expect-pages --json	rhwp replay --json	failCount	reproduced	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:replay	1	1
v-shadow-000104	verify-pages	replay	0	0	0	JOINT_BOTH_FAIL	samples/고용노동부/결산서/case-00003-07-2021.hwp	hwp	결산서	고용노동부	2021	55	58	rhwp verify --expect-pages --json	rhwp replay --json	failCount	reproduced	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:replay	1	1
v-shadow-000105	verify-pages	audit	1	1	1	JOINT_PASS	samples/외교부/계약서/case-00003-08-2022.hwpx	hwpx	계약서	외교부	2022	53	53	rhwp verify --expect-pages --json	rhwp audit --json	failCount	valid	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:audit	1	1
v-shadow-000106	verify-pages	audit	1	0	0	SHADOW_A_ONLY	samples/기획재정부/용역보고서/case-00003-09-2023.hwp	hwp	용역보고서	기획재정부	2023	1	4	rhwp verify --expect-pages --json	rhwp audit --json	failCount	valid	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:audit	1	1
v-shadow-000107	verify-pages	audit	0	1	0	SHADOW_B_ONLY	samples/공정거래위원회/학술논문/case-00003-10-2024.hwpx	hwpx	학술논문	공정거래위원회	2024	5	2	rhwp verify --expect-pages --json	rhwp audit --json	failCount	valid	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:audit	1	1
v-shadow-000108	verify-pages	audit	0	0	0	JOINT_BOTH_FAIL	samples/금융위원회/입법예고/case-00003-11-2025.hwp	hwp	입법예고	금융위원회	2025	4	8	rhwp verify --expect-pages --json	rhwp audit --json	failCount	valid	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:audit	1	1
v-shadow-000109	verify-pages	lineage	1	1	1	JOINT_PASS	samples/방송통신위원회/보도자료/case-00003-12-2026.hwpx	hwpx	보도자료	방송통신위원회	2026	4	4	rhwp verify --expect-pages --json	rhwp lineage --json	failCount	matches	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:lineage	1	1
v-shadow-000110	verify-pages	lineage	1	0	0	SHADOW_A_ONLY	samples/개인정보보호위원회/내부결재/case-00003-13-2016.hwp	hwp	내부결재	개인정보보호위원회	2016	5	7	rhwp verify --expect-pages --json	rhwp lineage --json	failCount	matches	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:lineage	1	1
v-shadow-000111	verify-pages	lineage	0	1	0	SHADOW_B_ONLY	samples/국민권익위원회/수신문서/case-00003-14-2017.hwpx	hwpx	수신문서	국민권익위원회	2017	7	6	rhwp verify --expect-pages --json	rhwp lineage --json	failCount	matches	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:lineage	1	1
v-shadow-000112	verify-pages	lineage	0	0	0	JOINT_BOTH_FAIL	samples/국가인권위원회/발신문서/case-00003-15-2018.hwp	hwp	발신문서	국가인권위원회	2018	9	11	rhwp verify --expect-pages --json	rhwp lineage --json	failCount	matches	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:lineage	1	1
v-shadow-000113	verify-pages	csv-to-table-verify	1	1	1	JOINT_PASS	samples/통계청/회의안건/case-00003-16-2019.hwpx	hwpx	회의안건	통계청	2019	8	8	rhwp verify --expect-pages --json	rhwp csv-to-table --verify --json	failCount	verify.identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:csv-to-table	1	1
v-shadow-000114	verify-pages	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/기상청/심사평가/case-00003-17-2020.hwp	hwp	심사평가	기상청	2020	9	15	rhwp verify --expect-pages --json	rhwp csv-to-table --verify --json	failCount	verify.identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:csv-to-table	1	1
v-shadow-000115	verify-pages	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/관세청/현장점검/case-00003-18-2021.hwpx	hwpx	현장점검	관세청	2021	12	10	rhwp verify --expect-pages --json	rhwp csv-to-table --verify --json	failCount	verify.identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:csv-to-table	1	1
v-shadow-000116	verify-pages	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/검찰청/안전관리/case-00003-19-2022.hwp	hwp	안전관리	검찰청	2022	14	14	rhwp verify --expect-pages --json	rhwp csv-to-table --verify --json	failCount	verify.identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:csv-to-table	1	1
