case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-006086	ir-diff	0	1	0		13	13	0	PASS	page/0/para/0	page/0/para/0	1	0	0	0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/보건복지부/2024/내부결재-고시-006086.hwpx	hwpx	보건복지부	고시	2024	내부결재
v-abstain-006087	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0	page/0/table/0	1	0	0	0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국토교통부/2024/내부결재-고시-006087.hwp	hwp	국토교통부	고시	2024	내부결재
v-abstain-006088	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0	0	0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/고용노동부/2024/내부결재-고시-006088.hwpx	hwpx	고용노동부	고시	2024	내부결재
v-abstain-006089	ir-diff	0	1	0		13	13	0	PASS	page/1/header	page/1/header	1	0	0	0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/외교부/2024/내부결재-고시-006089.hwp	hwp	외교부	고시	2024	내부결재
v-abstain-006090	ir-diff	0	1	0		13	13	0	PASS	page/1/footer	page/1/footer	1	0	0	0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기획재정부/2024/내부결재-고시-006090.hwpx	hwpx	기획재정부	고시	2024	내부결재
v-abstain-006091	ir-diff	0	1	0		13	13	0	PASS	page/0/body	page/0/body	1	0	0	0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/공정거래위원회/2024/내부결재-고시-006091.hwp	hwp	공정거래위원회	고시	2024	내부결재
v-abstain-006092	ir-diff	0	1	0		13	13	0	PASS	page/0/para/0	page/0/para/0	1	0	0	0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/금융위원회/2024/내부결재-고시-006092.hwpx	hwpx	금융위원회	고시	2024	내부결재
v-abstain-006093	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0	page/0/table/0	1	0	0	0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/방송통신위원회/2024/내부결재-고시-006093.hwp	hwp	방송통신위원회	고시	2024	내부결재
v-abstain-006094	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0	0	0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/개인정보보호위원회/2024/내부결재-고시-006094.hwpx	hwpx	개인정보보호위원회	고시	2024	내부결재
v-abstain-006095	ir-diff	0	1	0		13	13	0	PASS	page/1/header	page/1/header	1	0	0	0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국민권익위원회/2024/내부결재-고시-006095.hwp	hwp	국민권익위원회	고시	2024	내부결재
v-abstain-006096	ir-diff	0	1	0		13	13	0	PASS	page/1/footer	page/1/footer	1	0	0	0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국가인권위원회/2024/내부결재-고시-006096.hwpx	hwpx	국가인권위원회	고시	2024	내부결재
v-abstain-006097	ir-diff	0	1	0		13	13	0	PASS	page/0/body	page/0/body	1	0	0	0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/통계청/2024/내부결재-고시-006097.hwp	hwp	통계청	고시	2024	내부결재
v-abstain-006098	ir-diff	0	1	0		13	13	0	PASS	page/0/para/0	page/0/para/0	1	0	0	0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기상청/2024/내부결재-고시-006098.hwpx	hwpx	기상청	고시	2024	내부결재
v-abstain-006099	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0	page/0/table/0	1	0	0	0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2024/내부결재-고시-006099.hwp	hwp	관세청	고시	2024	내부결재
v-abstain-006100	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0	0	0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/검찰청/2024/내부결재-고시-006100.hwpx	hwpx	검찰청	고시	2024	내부결재
v-abstain-006101	ir-diff	0	1	0		13	13	0	PASS	page/1/header	page/1/header	1	0	0	0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/경찰청/2024/내부결재-고시-006101.hwp	hwp	경찰청	고시	2024	내부결재
v-abstain-006102	ir-diff	0	1	0		13	13	0	PASS	page/1/footer	page/1/footer	1	0	0	0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/소방청/2024/내부결재-고시-006102.hwpx	hwpx	소방청	고시	2024	내부결재
v-abstain-006103	ir-diff	0	1	0		13	13	0	PASS	page/0/body	page/0/body	1	0	0	0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양경찰청/2025/내부결재-고시-006103.hwp	hwp	해양경찰청	고시	2025	내부결재
v-abstain-006104	ir-diff	0	1	0		13	13	0	PASS	page/0/para/0	page/0/para/0	1	0	0	0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/병무청/2025/내부결재-고시-006104.hwpx	hwpx	병무청	고시	2025	내부결재
v-abstain-006105	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0	page/0/table/0	1	0	0	0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/산림청/2025/내부결재-고시-006105.hwp	hwp	산림청	고시	2025	내부결재
v-abstain-006106	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0	0	0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/농촌진흥청/2025/내부결재-고시-006106.hwpx	hwpx	농촌진흥청	고시	2025	내부결재
v-abstain-006107	ir-diff	0	1	0		13	13	0	PASS	page/1/header	page/1/header	1	0	0	0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/중소벤처기업부/2025/내부결재-고시-006107.hwp	hwp	중소벤처기업부	고시	2025	내부결재
v-abstain-006108	ir-diff	0	1	0		13	13	0	PASS	page/1/footer	page/1/footer	1	0	0	0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/과학기술정보통신부/2025/내부결재-고시-006108.hwpx	hwpx	과학기술정보통신부	고시	2025	내부결재
v-abstain-006109	ir-diff	0	1	0		13	13	0	PASS	page/0/body	page/0/body	1	0	0	0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/문화체육관광부/2025/내부결재-고시-006109.hwp	hwp	문화체육관광부	고시	2025	내부결재
v-abstain-006110	ir-diff	0	1	0		13	13	0	PASS	page/0/para/0	page/0/para/0	1	0	0	0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/환경부/2025/내부결재-고시-006110.hwpx	hwpx	환경부	고시	2025	내부결재
v-abstain-006111	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0	page/0/table/0	1	0	0	0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양수산부/2025/내부결재-고시-006111.hwp	hwp	해양수산부	고시	2025	내부결재
v-abstain-006112	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0	0	0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/법제처/2025/내부결재-훈령-006112.hwpx	hwpx	법제처	훈령	2025	내부결재
v-abstain-006113	ir-diff	0	1	0		13	13	0	PASS	page/1/header	page/1/header	1	0	0	0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/행정안전부/2025/내부결재-훈령-006113.hwp	hwp	행정안전부	훈령	2025	내부결재
v-abstain-006114	ir-diff	0	1	0		13	13	0	PASS	page/1/footer	page/1/footer	1	0	0	0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국세청/2025/내부결재-훈령-006114.hwpx	hwpx	국세청	훈령	2025	내부결재
v-abstain-006115	ir-diff	0	1	0		13	13	0	PASS	page/0/body	page/0/body	1	0	0	0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/대법원/2025/내부결재-훈령-006115.hwp	hwp	대법원	훈령	2025	내부결재
v-abstain-006116	ir-diff	0	1	0		13	13	0	PASS	page/0/para/0	page/0/para/0	1	0	0	0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/특허청/2025/내부결재-훈령-006116.hwpx	hwpx	특허청	훈령	2025	내부결재
v-abstain-006117	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0	page/0/table/0	1	0	0	0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/교육부/2025/내부결재-훈령-006117.hwp	hwp	교육부	훈령	2025	내부결재
v-abstain-006118	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0	0	0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/보건복지부/2025/내부결재-훈령-006118.hwpx	hwpx	보건복지부	훈령	2025	내부결재
v-abstain-006119	ir-diff	0	1	0		13	13	0	PASS	page/1/header	page/1/header	1	0	0	0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국토교통부/2025/내부결재-훈령-006119.hwp	hwp	국토교통부	훈령	2025	내부결재
v-abstain-006120	ir-diff	0	1	0		13	13	0	PASS	page/1/footer	page/1/footer	1	0	0	0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/고용노동부/2016/내부결재-훈령-006120.hwpx	hwpx	고용노동부	훈령	2016	내부결재
v-abstain-006121	ir-diff	0	1	0		13	13	0	PASS	page/0/body	page/0/body	1	0	0	0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/외교부/2016/내부결재-훈령-006121.hwp	hwp	외교부	훈령	2016	내부결재
v-abstain-006122	ir-diff	0	1	0		13	13	0	PASS	page/0/para/0	page/0/para/0	1	0	0	0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기획재정부/2016/내부결재-훈령-006122.hwpx	hwpx	기획재정부	훈령	2016	내부결재
v-abstain-006123	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0	page/0/table/0	1	0	0	0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/공정거래위원회/2016/내부결재-훈령-006123.hwp	hwp	공정거래위원회	훈령	2016	내부결재
v-abstain-006124	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0	0	0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/금융위원회/2016/내부결재-훈령-006124.hwpx	hwpx	금융위원회	훈령	2016	내부결재
v-abstain-006125	ir-diff	0	1	0		13	13	0	PASS	page/1/header	page/1/header	1	0	0	0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/방송통신위원회/2016/내부결재-훈령-006125.hwp	hwp	방송통신위원회	훈령	2016	내부결재
v-abstain-006126	ir-diff	0	1	0		13	13	0	PASS	page/1/footer	page/1/footer	1	0	0	0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/개인정보보호위원회/2016/내부결재-훈령-006126.hwpx	hwpx	개인정보보호위원회	훈령	2016	내부결재
v-abstain-006127	ir-diff	0	1	0		13	13	0	PASS	page/0/body	page/0/body	1	0	0	0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국민권익위원회/2016/내부결재-훈령-006127.hwp	hwp	국민권익위원회	훈령	2016	내부결재
v-abstain-006128	ir-diff	0	1	0		13	13	0	PASS	page/0/para/0	page/0/para/0	1	0	0	0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국가인권위원회/2016/내부결재-훈령-006128.hwpx	hwpx	국가인권위원회	훈령	2016	내부결재
v-abstain-006129	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0	page/0/table/0	1	0	0	0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/통계청/2016/내부결재-훈령-006129.hwp	hwp	통계청	훈령	2016	내부결재
v-abstain-006130	ir-diff	0	1	0		13	13	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0	0	0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기상청/2016/내부결재-훈령-006130.hwpx	hwpx	기상청	훈령	2016	내부결재
v-abstain-006131	ir-diff	0	1	0		13	13	0	PASS	page/1/header	page/1/header	1	0	0	0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2016/내부결재-훈령-006131.hwp	hwp	관세청	훈령	2016	내부결재
